iso3,year,value,source,source_url,vintage_date,confidence,verified_by,verified_at,notes
HUN,2025,1.31,Wikipedia: Demographics of [HUN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.19. Editor certainty: Recheck
IRL,2020,1.63,Wikipedia: Demographics of [IRL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
IRL,2021,1.72,Wikipedia: Demographics of [IRL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
IRL,2022,1.62,Wikipedia: Demographics of [IRL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
IRL,2023,1.53,Wikipedia: Demographics of [IRL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
IRL,2024,1.5,Wikipedia: Demographics of [IRL] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Recheck
IRL,2025,1.45,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
IRN,2016,2.07,Wikipedia: Demographics of [IRN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
IRN,2017,2.07,Wikipedia: Demographics of [IRN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
IRN,2018,1.97,Wikipedia: Demographics of [IRN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
IRN,2021,1.69,Wikipedia: Demographics of [IRN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
IRN,2023,1.52,Wikipedia: Demographics of [IRN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18
IRN,2024,1.44,Wikipedia: Demographics of [IRN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.24. Editor certainty: Recheck
IRN,2025,1.39,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
ISL,2022,1.67,Wikipedia: Demographics of [ISL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08
ISL,2023,1.65,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
ISL,2024,1.62,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
ISL,2025,1.59,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
ISR,2019,3.01,Wikipedia: Demographics of [ISR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
ISR,2020,2.9,Wikipedia: Demographics of [ISR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
ISR,2021,3,Wikipedia: Demographics of [ISR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
ISR,2022,2.89,Wikipedia: Demographics of [ISR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05
ISR,2023,2.85,Wikipedia: Demographics of [ISR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
ISR,2024,2.86,Wikipedia: Demographics of [ISR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08. Editor certainty: Recheck
ISR,2025,2.93,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000016, anchors=[(2020, 177307.0, 2.9, 1.636e-05), (2021, 185040.0, 3.0, 1.621e-05), (2022, 181193.0, 2.89, 1.595e-05), (2023, 178724.0, 2.85, 1.595e-05), (2024, 181614.0, 2.86, 1.575e-05)], dropped=[], window=±5y. Wiki-observed births 2025: 183,705."
ITA,2016,1.36,Wikipedia: Demographics of [ITA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
ITA,2017,1.34,Wikipedia: Demographics of [ITA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
ITA,2018,1.31,Wikipedia: Demographics of [ITA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
ITA,2024,1.18,Wikipedia: Demographics of [ITA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
ITA,2025,1.14,Wikipedia: Demographics of [ITA] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07. Editor certainty: Recheck
JOR,2016,3.38,Wikipedia: Demographics of [JOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.31
JOR,2017,3.14,Wikipedia: Demographics of [JOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.15
JOR,2018,3.19,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000015, anchors=[(2015, 198018.0, 3.38, 1.707e-05), (2016, 197789.0, 3.38, 1.709e-05), (2017, 211441.0, 3.14, 1.485e-05), (2019, 197287.0, 2.9, 1.47e-05), (2020, 176557.0, 2.61, 1.478e-05)], dropped=[(2013, 1.965e-05), (2014, 1.853e-05)], window=±5y. Wiki-observed births 2018: 207,917."
JOR,2019,2.9,Wikipedia: Demographics of [JOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
JOR,2020,2.61,Wikipedia: Demographics of [JOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18
JOR,2021,2.65,Wikipedia: Demographics of [JOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08
JOR,2022,2.53,Wikipedia: Demographics of [JOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15
JOR,2023,2.37,Wikipedia: Demographics of [JOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.27
JOR,2024,2.34,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000014, anchors=[(2019, 197287.0, 2.9, 1.47e-05), (2020, 176557.0, 2.61, 1.478e-05), (2021, 187722.0, 2.65, 1.412e-05), (2022, 181991.0, 2.53, 1.39e-05), (2023, 171980.0, 2.37, 1.378e-05)], dropped=[], window=±5y. Wiki-observed births 2024: 166,405."
JOR,2025,2.27,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
JPN,2016,1.44,Wikipedia: Demographics of [JPN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
JPN,2017,1.43,Wikipedia: Demographics of [JPN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
JPN,2018,1.42,Wikipedia: Demographics of [JPN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
JPN,2019,1.36,Wikipedia: Demographics of [JPN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
JPN,2020,1.33,Wikipedia: Demographics of [JPN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
JPN,2021,1.3,Wikipedia: Demographics of [JPN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
JPN,2024,1.15,Wikipedia: Demographics of [JPN] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07. Editor certainty: Recheck
KAZ,2016,2.77,Wikipedia: Demographics of [KAZ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
KAZ,2023,2.96,Wikipedia: Demographics of [KAZ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05
KAZ,2024,2.8,Wikipedia: Demographics of [KAZ] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18. Editor certainty: Recheck
KAZ,2025,2.57,Wikipedia: Demographics of [KAZ] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.38. Editor certainty: Recheck
KGZ,2016,3.06,Wikipedia: Demographics of [KGZ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
KGZ,2017,2.95,Wikipedia: Demographics of [KGZ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
KGZ,2018,3.3,Wikipedia: Demographics of [KGZ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
KGZ,2023,2.71,Wikipedia: Demographics of [KGZ] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
KGZ,2024,2.6,Wikipedia: Demographics of [KGZ] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18. Editor certainty: Recheck
KGZ,2025,2.55,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
KOR,2016,1.17,Wikipedia: Demographics of [KOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
KOR,2018,0.98,Wikipedia: Demographics of [KOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
KOR,2019,0.92,Wikipedia: Demographics of [KOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
KOR,2020,0.84,Wikipedia: Demographics of [KOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
KOR,2021,0.81,Wikipedia: Demographics of [KOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
KOR,2024,0.75,Wikipedia: Demographics of [KOR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
KOR,2025,0.8,Wikipedia: Demographics of [KOR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05. Editor certainty: Recheck
KWT,2018,2.16,Wikipedia: Demographics of [KWT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
KWT,2020,2.03,Wikipedia: Demographics of [KWT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
KWT,2021,2.15,Wikipedia: Demographics of [KWT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.33
KWT,2024,1.56,Wikipedia: Demographics of [KWT] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05. Editor certainty: Recheck
KWT,2025,1.56,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
LAO,2016,2.9,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.16
LAO,2017,2.82,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.13
LAO,2018,2.76,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.13
LAO,2019,2.68,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.09
LAO,2020,2.5,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
LAO,2021,2.54,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
LAO,2022,2.48,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
LAO,2024,2.36,Wikipedia: Demographics of [LAO] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
LAO,2025,2.31,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
LBN,2016,2.18,Wikipedia: Demographics of [LBN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.21
LBN,2017,2.17,Wikipedia: Demographics of [LBN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.20
LBN,2018,2.15,Wikipedia: Demographics of [LBN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.20
LBN,2019,2.13,Wikipedia: Demographics of [LBN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.20
LBN,2020,2.1,Wikipedia: Demographics of [LBN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.21
LBN,2021,2.09,Wikipedia: Demographics of [LBN] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.19
LBN,2022,2.07,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
LBN,2023,2.05,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
LBN,2024,2.03,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
LBN,2025,2.01,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
LIE,2016,1.61,Wikipedia: Demographics of [LIE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
LIE,2017,1.44,Wikipedia: Demographics of [LIE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
LIE,2018,1.58,Wikipedia: Demographics of [LIE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
LIE,2022,1.47,Wikipedia: Demographics of [LIE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
LIE,2023,1.45,Wikipedia: Demographics of [LIE] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
LIE,2024,1.37,Wikipedia: Demographics of [LIE] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.17. Editor certainty: Recheck
LIE,2025,1.32,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
LKA,2015,2.05,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 2015)
LKA,2016,1.99,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07. Editor certainty: Materially Lower
LKA,2017,1.94,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Materially Lower
LKA,2018,1.94,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09. Editor certainty: Materially Lower
LKA,2019,1.87,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15. Editor certainty: Materially Lower
LKA,2020,1.76,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.25. Editor certainty: Materially Lower
LKA,2021,1.7,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.30. Editor certainty: Materially Lower
LKA,2022,1.65,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.33. Editor certainty: Materially Lower
LKA,2023,1.49,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.48. Editor certainty: Materially Lower
LKA,2024,1.37,"Department of Census and Statistics, Sri Lanka",http://www.statistics.gov.lk/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.58. Editor certainty: Materially Lower
LKA,2025,1.3,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000006, anchors=[(2020, 301706.0, 1.756, 5.82e-06), (2021, 284848.0, 1.7, 5.97e-06), (2022, 275321.0, 1.65, 5.99e-06), (2023, 247900.0, 1.49, 6.01e-06), (2024, 220761.0, 1.37, 6.21e-06)], dropped=[], window=±5y. Wiki-observed births 2025: 214,570."
LTU,2019,1.43,Wikipedia: Demographics of [LTU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18
LTU,2020,1.36,Wikipedia: Demographics of [LTU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.13
LTU,2021,1.34,Wikipedia: Demographics of [LTU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
LTU,2023,1.18,Wikipedia: Demographics of [LTU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
LTU,2024,1.11,Wikipedia: Demographics of [LTU] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Recheck
LTU,2025,1.03,Wikipedia: Demographics of [LTU] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.19. Editor certainty: Recheck
LUX,2022,1.31,Wikipedia: Demographics of [LUX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08
LUX,2023,1.25,Wikipedia: Demographics of [LUX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15
LUX,2024,1.25,Wikipedia: Demographics of [LUX] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15. Editor certainty: Recheck
LUX,2025,1.23,Wikipedia: Demographics of [LUX] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.17. Editor certainty: Recheck
LVA,2024,1.23,Wikipedia: Demographics of [LVA] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11. Editor certainty: Recheck
LVA,2025,1.16,Wikipedia: Demographics of [LVA] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.19. Editor certainty: Recheck
MAC,2019,0.9,Wikipedia: Demographics of [MAC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
MAC,2020,0.84,Wikipedia: Demographics of [MAC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
MAC,2022,0.68,Wikipedia: Demographics of [MAC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
MAC,2023,0.59,Wikipedia: Demographics of [MAC] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
MAC,2024,0.58,Wikipedia: Demographics of [MAC] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Recheck
MAC,2025,0.47,Wikipedia: Demographics of [MAC] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.22. Editor certainty: Recheck
MAR,2022,2.07,Wikipedia: Demographics of [MAR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.19
MAR,2023,2.05,Wikipedia: Demographics of [MAR] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.18
MAR,2024,1.97,Wikipedia: Demographics of [MAR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.24. Editor certainty: Recheck
MAR,2025,1.9,Wikipedia: Demographics of [MAR] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.28. Editor certainty: Recheck
MDA,2023,1.61,Wikipedia: Demographics of [MDA] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.12
MDA,2024,1.66,Wikipedia: Demographics of [MDA] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07. Editor certainty: Recheck
MDA,2025,1.55,NBS Moldova births-ratio estimate (TFR2024 x births2025/births2024),,2026-06-10,MEDIUM,MDA_REHASH_2026_06,2026-06-10,Estimated from actual FY2025 births 22108 vs 23648; usual-resident concept excl. Transnistria
MDV,2016,1.8,Wikipedia: Demographics of [MDV] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10
MDV,2017,1.72,Wikipedia: Demographics of [MDV] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08
MDV,2018,1.65,Wikipedia: Demographics of [MDV] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06
MDV,2019,1.56,Wikipedia: Demographics of [MDV] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08
MDV,2020,1.57,Wikipedia: Demographics of [MDV] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
MDV,2021,1.51,Wikipedia: Demographics of [MDV] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
MDV,2022,1.48,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MDV,2023,1.46,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MDV,2024,1.44,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MDV,2025,1.41,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
MEX,2016,2.19,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.10
MEX,2017,2.17,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.13
MEX,2018,2.07,Wikipedia: Demographics of [MEX] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
